2055,2.36135,2.03652,242.250
2056,2.36200,2.03700,242.209
2057,2.36265,2.03747,242.168
2058,2.36330,2.03795,242.127
2059,2.36395,2.03842,242.087
2060,2.36460,2.03890,242.046
2061,2.36525,2.03937,242.005
2062,2.36590,2.03985,241.964
2063,2.36655,2.04032,241.924
2064,2.36720,2.04080,241.883
2065,2.36785,2.04127,241.842
2066,2.36850,2.04175,241.801
2067,2.36915,2.04222,241.761
2068,2.36980,2.04270,241.720
2069,2.37045,2.04317,241.679
2070,2.37110,2.04365,241.638
2071,2.37175,2.04412,241.598
2072,2.37240,2.04460,241.557
2073,2.37305,2.04507,241.516
2074,2.37370,2.04555,241.475
2075,2.37435,2.04602,241.435
2076,2.37500,2.04650,241.394
2077,2.37565,2.04697,241.353
2078,2.37630,2.04745,241.312
2079,2.37695,2.04792,241.272
2080,2.37760,2.04840,241.231
2081,2.37825,2.04887,241.190
2082,2.37890,2.04935,241.149
2083,2.37955,2.04982,241.109
2084,2.38020,2.05030,241.068
2085,2.38085,2.05077,241.027
2086,2.38150,2.05125,240.986
2087,2.38215,2.05172,240.946
2088,2.38280,2.05220,240.905
2089,2.38345,2.05267,240.864
2090,2.38410,2.05315,240.823
2091,2.38475,2.05362,240.783
2092,2.38540,2.05410,240.742
2093,2.38605,2.05457,240.701
2094,2.38670,2.05505,240.660
2095,2.38735,2.05552,240.620
2096,2.38800,2.05600,240.579
2097,2.38865,2.05647,240.538
2098,2.38930,2.05695,240.497
2099,2.38995,2.05742,240.457
2100,2.39060,2.05790,240.416
2101,2.39125,2.05837,240.375
2102,2.39190,2.05885,240.334
2103,2.39255,2.05932,240.294
2104,2.39320,2.05980,240.253
2105,2.39385,2.06027,240.212
2106,2.39450,2.06075,240.171
2107,2.39515,2.06122,240.131
2108,2.39580,2.06170,240.090
2109,2.39645,2.06217,240.049
2110,2.39710,2.06265,240.008
2111,2.39775,2.06312,239.968
2112,2.39840,2.06360,239.927
2113,2.39905,2.06407,239.886
2114,2.39970,2.06455,239.845
2115,2.40035,2.06502,239.805
2116,2.40100,2.06550,239.764
2117,2.40165,2.06597,239.723
2118,2.40230,2.06645,239.682
2119,2.40295,2.06692,239.642
2120,2.40360,2.06740,239.601
2121,2.40425,2.06787,239.560
2122,2.40490,2.06835,239.519
2123,2.40555,2.06882,239.479
2124,2.40620,2.06930,239.438
2125,2.40685,2.06977,239.397
2126,2.40750,2.07025,239.356
2127,2.40815,2.07072,239.316
2128,2.40880,2.07120,239.275
2129,2.40945,2.07167,239.234
2130,2.41010,2.07215,239.193
2131,2.41075,2.07262,239.153
2132,2.41140,2.07310,239.112
2133,2.41205,2.07357,239.071
2134,2.41270,2.07405,239.030
2135,2.41335,2.07452,238.990
2136,2.41400,2.07500,238.949
2137,2.41465,2.07547,238.908
2138,2.41530,2.07595,238.867
2139,2.41595,2.07642,238.827
2140,2.41660,2.07690,238.786
2141,2.41725,2.07737,238.745
2142,2.41790,2.07785,238.704
2143,2.41855,2.07832,238.664
2144,2.41920,2.07880,238.623
2145,2.41985,2.07927,238.582
2146,2.42050,2.07975,238.541
2147,2.42115,2.08022,238.501
2148,2.42180,2.08070,238.460
2149,2.42245,2.08117,238.419
2150,2.42310,2.08165,238.378
2151,2.42375,2.08212,238.338
2152,2.42440,2.08260,238.297
2153,2.42505,2.08307,238.256
2154,2.42570,2.08355,238.215
2155,2.42635,2.08402,238.175
2156,2.42700,2.08450,238.134
2157,2.42765,2.08497,238.093
2158,2.42830,2.08545,238.052
2159,2.42895,2.08592,238.012
2160,2.42960,2.08640,237.971
2161,2.43025,2.08687,237.930
2162,2.43090,2.08735,237.889
2163,2.43155,2.08782,237.849
2164,2.43220,2.08830,237.808
2165,2.43285,2.08877,237.767
2166,2.43350,2.08925,237.726
2167,2.43415,2.08972,237.686
2168,2.43480,2.09020,237.645
2169,2.43545,2.09067,237.604
2170,2.43610,2.09115,237.563
2171,2.43675,2.09162,237.523
2172,2.43740,2.09210,237.482
2173,2.43805,2.09257,237.441
2174,2.43870,2.09305,237.400
2175,2.43935,2.09352,237.360
2176,2.44000,2.09400,237.319
2177,2.44065,2.09447,237.278
2178,2.44130,2.09495,237.237
2179,2.44195,2.09542,237.197
2180,2.44260,2.09590,237.156
2181,2.44325,2.09637,237.115
2182,2.44390,2.09685,237.074
2183,2.44455,2.09732,237.034
2184,2.44520,2.09780,236.993
2185,2.44585,2.09827,236.952
2186,2.44650,2.09875,236.911
2187,2.44715,2.09922,236.871
2188,2.44780,2.09970,236.830
2189,2.44845,2.10017,236.789
2190,2.44910,2.10065,236.748
2191,2.44975,2.10112,236.708
2192,2.45040,2.10160,236.667
2193,2.45105,2.10207,236.626
2194,2.45170,2.10255,236.585
2195,2.45235,2.10302,236.545
2196,2.45300,2.10350,236.504
2197,2.45365,2.10397,236.463
2198,2.45430,2.10445,236.422
2199,2.45495,2.10492,236.382
